Cl.;Year;Can HS No.;MFN %;MFN $;GPT %;GPT $;UST %;UST $;MEX %;MEX $;OTH %;OTH $;OTH2 %;OTH2 $;OTH3 %;OTH3 $;2450 %;2450 $;2460 %;2460 $;2475 %;2475 $;FREE %;FREE $;OTH4 %;OTH4 $;OTH5 %;OTH5 $;OTH6 %;OTH6 $;OTH7 %;OTH7 $;OTH8 %;OTH8 $;UOM %;UOM $;STAT UOM;STAT1 UOM;STAT1 QTY;STAT2 UOM;STAT2 QTY;Mex-US %;Mex-US $;Rest Cd;Date from;Date to
10;2024;8426410010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426410091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426410099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426490010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426490090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426910000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8426990000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427101000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427109010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427109020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427109090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427201000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427209000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8427900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428100010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428100090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428310000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428320000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428330000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428390090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428400000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8428700000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428900010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428900040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8428900090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429110010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429110020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429190010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429190020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429200010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429200090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429300010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429300020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429400010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429400020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429400031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429400032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510046;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429510066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429520092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429590010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429590021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429590022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8429590029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430200011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430200019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430200090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430310000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430390000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430490090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8430690000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8431100020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431100090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431310020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431310030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431390010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431390020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431390090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431410030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431410040;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431410090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431420000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431430020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431430090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8431490099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8432100010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432100020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432100090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432210000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432290010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432290090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432310010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432310090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432390010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432390090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432410000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432420000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432800000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8432900010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8432900020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8432900030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8432900090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;;0;0;0;;20240101;99991231
10;2024;8433110014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8433110015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8433110091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8433110092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8433110093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
10;2024;8433190000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;NMB;;0;;0;0;0;;20240101;99991231
